34,48,3
2,48,5
63,48,3
86,48,4
14,48,3
19,48,2
88,48,3
17,48,1
14,49,4
47,49,4
19,49,3
32,49,1
27,49,1
89,49,3
29,49,5
94,49,2
9,49,1
37,49,1
68,49,1
34,5,3
93,5,4
87,5,3
68,5,3
90,5,4
19,5,3
14,5,4
45,5,4
15,5,4
35,5,4
62,5,5
24,5,3
14,50,4
2,50,4
15,50,2
88,50,4
29,50,4
28,50,2
87,51,3
19,51,3
68,51,3
14,51,3
28,51,3
95,51,4
64,51,3
29,52,4
24,52,3
35,52,3
28,52,3
48,52,2
17,52,3
19,52,5
43,52,3
47,52,3
60,52,3
84,52,2
68,52,3
87,53,4
24,53,4
2,53,4
42,53,2
19,53,1
36,53,4
29,53,3
63,53,3
28,53,2
47,54,3
24,54,5
15,54,3
28,54,1
83,54,4
93,54,3
27,54,5
60,54,1
14,54,3
24,55,3
19,55,3
4,55,3
28,55,3
17,55,3
93,55,2
15,55,2
34,56,4
84,56,4
11,56,5
17,56,3
48,56,4
57,56,3
68,56,3
63,56,2
19,56,3
15,57,1
29,57,3
48,57,3
71,57,3
14,57,4
28,57,3
17,57,3
59,57,4
19,57,4
48,58,5
76,58,3
15,58,3
2,58,4
21,58,2
22,59,3
68,59,2
50,59,2
2,59,4
76,59,1
93,59,2
15,59,1
59,59,3
82,59,1
2,6,5
62,6,5
78,6,5
28,6,5
24,6,5
14,6,5
93,6,5
29,6,5
19,6,3
27,60,5
17,60,2
91,60,3
28,60,4
24,60,2
4,60,2
86,60,2
68,60,3
47,60,4
48,60,4
87,60,3
68,61,3
82,61,1
17,61,3
15,61,3
95,61,1
28,61,4
0,61,1
62,61,5
35,61,1
29,62,2
96,62,3
7,62,3
60,62,2
19,62,3
68,62,3
50,62,2
93,62,3
28,62,3
17,62,3
44,62,3
89,63,4
19,63,4
28,63,3
87,63,3
24,63,3
83,63,3
60,64,1
87,64,1
19,64,1
93,64,4
29,64,3
63,64,1
87,65,3
78,65,2
51,65,2
68,65,3
62,65,3
29,65,3
1,65,1
15,65,3
48,65,4
35,65,1
28,65,3
93,65,2
19,66,3
2,66,5
29,66,3
22,66,3
95,66,4
28,66,1
87,66,3
48,66,4
86,67,4
62,67,4
22,67,1
11,67,3
93,67,3
19,67,2
83,67,5
88,67,3
27,67,4
84,67,5
59,67,3
76,67,3
28,67,3
81,67,4
47,67,3
68,67,4
48,67,4
62,68,4
29,68,4
28,68,3
2,68,5
95,68,4
59,68,4
14,69,5
93,69,4
19,69,2
15,69,1
63,69,1
24,69,2
29,69,3
28,69,1
68,7,3
14,7,5
87,7,2
76,7,4
19,7,3
62,7,4
29,7,3
24,7,3
15,7,3
42,70,2
14,70,5
36,70,4
2,70,4
17,70,2
45,70,5
93,70,4
29,70,3
28,70,4
19,70,4
95,71,4
2,71,4
68,71,3
11,71,5
27,71,5
29,71,3
0,71,5
19,71,3
89,71,4
48,71,3
93,72,3
7,72,1
68,72,2
17,72,3
28,72,3
19,72,3
64,72,4
14,72,3
63,72,2
28,73,1
76,73,1
2,73,3
60,73,1
93,73,1
24,73,1
62,73,1
19,73,1
87,73,5
78,73,1
89,73,1
17,73,5
68,74,3
2,74,4
48,74,4
19,74,4
28,74,2
21,74,1
93,74,3
17,74,3
60,74,4
19,75,4
28,75,4
14,75,2
29,75,2
62,75,5
93,75,3
17,75,2
84,75,4
48,75,4
2,75,5
15,75,2
43,76,4
29,76,4
62,76,4
2,76,4
17,76,3
86,76,4
19,76,3
28,76,3
90,76,4
35,76,5
82,77,1
2,77,4
42,77,3
35,77,1
15,77,2
78,77,2
69,77,3
19,77,2
87,77,2
90,77,2
28,77,1
28,78,3
19,78,4
2,78,4
17,78,1
27,78,3
93,78,5
48,79,5
21,79,2
28,79,2
29,79,3
90,79,4
19,79,2
2,79,3
15,79,3
87,79,3
73,79,2
24,8,2
19,8,2
45,8,4
89,8,3
14,8,3
60,8,2
29,8,3
2,8,3
68,80,2
24,80,4
93,80,4
60,80,3
28,80,3
2,80,4
17,80,3
4,80,4
29,80,4
45,80,5
12,80,1
48,80,3
2,81,5
17,81,1
19,81,3
21,81,4
48,81,2
62,81,5
90,81,2
88,81,2
35,81,1
47,81,2
15,82,3
76,82,5
17,82,3
14,82,4
48,82,3
19,82,2
41,82,2
87,82,5
43,82,4
24,83,3
12,83,1
62,83,1
2,83,4
17,83,2
60,83,1
28,83,1
19,83,2
48,83,3
28,84,3
2,84,3
22,84,3
14,84,3
48,84,3
5,84,2
91,84,3
19,84,3
70,84,1
87,85,5
7,85,5
28,85,5
17,85,5
62,85,5
51,85,5
35,85,5
29,85,5
64,85,5
60,85,5
19,85,5
71,86,1
45,86,1
56,86,1
24,86,4
55,86,1
39,86,1
22,86,2
69,86,1
95,86,1
27,86,1
89,86,2
59,86,1
14,87,3
27,87,5
45,87,3
4,87,3
24,87,4
84,87,3
87,87,2
17,87,3
68,87,4
15,87,3
43,88,1
27,88,5
1,88,1
88,88,4
5,88,1
59,88,4
14,88,5
51,88,4
71,88,1
76,88,3
93,88,5
17,88,3
91,88,1
24,88,3
70,88,2
14,89,5
45,89,5
24,89,5
19,89,5
29,89,5
28,89,5
93,89,5
17,89,4
2,89,5
35,9,1
62,9,2
76,9,3
47,9,2
60,9,1
2,9,4
61,9,2
19,9,3
93,9,4
2,90,4
15,90,3
14,90,4
28,90,2
82,90,4
60,90,1
29,90,2
45,90,4
96,90,3
93,91,4
28,91,5
59,91,4
45,91,4
68,91,4
17,91,3
83,91,3
24,91,3
18,91,3
25,91,3
19,91,4
86,91,4
14,91,5
28,92,2
35,92,4
23,92,3
2,92,4
68,92,3
87,92,2
84,92,2
17,92,3
29,92,1
2,93,5
68,93,4
47,93,5
6,93,5
84,93,4
7,93,3
17,93,3
29,93,4
96,93,3
19,93,4
39,93,5
24,93,5
62,94,3
96,94,3
60,94,2
29,94,3
93,94,3
43,94,2
19,94,5
28,94,2
24,94,3
93,95,3
19,95,2
24,95,3
42,95,3
28,95,3
14,95,5
23,95,3
15,95,3
29,95,2
14,96,5
24,96,3
15,96,2
83,96,4
4,96,5
42,96,4
29,96,5
84,96,3
19,96,5
89,96,5
29,97,5
93,97,4
28,97,4
87,97,1
60,97,3
48,97,3
14,97,5
19,97,5
84,97,3
28,98,5
59,98,2
15,98,5
14,98,2
62,98,2
89,98,4
19,98,5
2,98,5
95,98,3
29,99,3
28,99,3
88,99,4
68,99,5
24,99,5
83,99,3
84,99,5
60,99,4
19,99,2
